Student_ID,WAEC_Subjects,WAEC_Grades,JAMB_Subjects,JAMB_Score,JAMB_Cutoff,Post_UTME_Score,Aggregate_Score,Course_Cutoff,Admitted_Course
d0190860,"Economics, Literature in English, Biology, Government, English Language","C4, B2, C5, C4, E8","Chemistry, Geography, Literature in English, Government",279,150,40,54.88,50,ND Statistics
337dde1b,"Financial Accounting, Economics, Agricultural Science, Civic Education, Chemistry","F9, C6, C6, B2, B3","Geography, Mathematics, Government, Biology",246,160,34,47.75,50,None
dc10bcbf,"Agricultural Science, English Language, Economics, Civic Education, Financial Accounting","D7, E8, C5, D7, C5","Government, Commerce, Biology, Chemistry",301,150,55,65.12,50,ND Urban & Regional Planning
a46b385e,"Mathematics, English Language, Agricultural Science, Commerce, Civic Education","F9, E8, C6, B3, C5","Biology, Mathematics, Economics, Physics",231,150,69,63.38,50,ND Printing Technology
15cea15e,"Mathematics, Commerce, Literature in English, Geography, Agricultural Science","B2, C5, C6, B3, C5","Commerce, Mathematics, English Language, Biology",275,150,21,44.88,58.5,None
387532fa,"English Language, Civic Education, Literature in English, Commerce, Financial Accounting","A1, E8, A1, C6, C4","Government, Biology, Chemistry, Physics",223,150,41,48.38,57.38,None
be43304a,"Government, Geography, Mathematics, Biology, Agricultural Science","A1, C4, C6, C4, F9","Economics, Commerce, Biology, Government",299,150,47,60.88,64.38,None
58812e8a,"Mathematics, Commerce, Economics, Government, Geography","D7, C4, E8, C4, E8","Geography, Chemistry, English Language, Economics",304,150,67,71.5,61.75,ND Computer Science
2d3f55a3,"Economics, Geography, English Language, Mathematics, Financial Accounting","B2, C6, D7, A1, C4","Chemistry, Biology, Geography, English Language",251,160,85,73.88,50,B.Sc Biology Education
40fe6875,"Physics, Biology, Commerce, Government, Chemistry","B3, C6, C5, C5, C4","Mathematics, Physics, Commerce, English Language",243,150,85,72.88,50,ND Printing Technology
e0906f44,"Government, Commerce, Biology, Chemistry, Literature in English","D7, C4, F9, C6, D7","English Language, Literature in English, Chemistry, Mathematics",154,150,26,32.25,54.38,None
5b5622b7,"Commerce, Economics, Biology, Financial Accounting, Geography","B2, D7, C5, B3, B3","Geography, Mathematics, Economics, Chemistry",170,150,67,54.75,56.5,None
86c568b1,"Economics, Government, Literature in English, Agricultural Science, Financial Accounting","E8, C4, E8, B2, C4","English Language, Literature in English, Government, Geography",277,150,69,69.12,61.5,ND Electrical & Electronics Engineering
733c4fa3,"Economics, Geography, Biology, Financial Accounting, English Language","D7, D7, D7, C6, D7","Geography, Mathematics, Biology, Economics",225,150,26,41.12,51.5,None
2cb9926b,"Civic Education, English Language, Economics, Financial Accounting, Literature in English","C6, C4, B3, B3, C5","Mathematics, Physics, Chemistry, Economics",181,160,32,38.62,50,None
894d08ae,"Commerce, Geography, Physics, Economics, Agricultural Science","E8, D7, B3, A1, C4","Government, English Language, Economics, Chemistry",305,150,36,56.12,50,ND Statistics
2786133c,"English Language, Chemistry, Geography, Financial Accounting, Physics","F9, C5, F9, B3, F9","Chemistry, Physics, Geography, Government",183,150,53,49.38,58.38,None
4feb463a,"English Language, Government, Geography, Financial Accounting, Chemistry","D7, C5, C6, A1, A1","Commerce, Literature in English, Mathematics, Government",298,160,41,57.75,50,B.Sc Integrated Science
68c6c377,"Agricultural Science, Government, Mathematics, Literature in English, Civic Education","F9, D7, C4, B3, B2","Physics, Biology, Government, Mathematics",238,150,47,53.25,56.5,None
c9d9b35e,"Biology, Agricultural Science, English Language, Chemistry, Civic Education","A1, C4, D7, A1, A1","Government, Chemistry, Literature in English, Economics",274,150,37,52.75,50,ND Library &  Information Science
7dddc977,"Physics, Economics, Commerce, Chemistry, Agricultural Science","E8, B3, A1, C6, F9","Biology, Physics, Geography, Literature in English",343,150,98,91.88,61.75,ND Computer Science
d6e3d203,"Literature in English, Economics, Chemistry, English Language, Agricultural Science","E8, F9, C5, B3, C6","Physics, Mathematics, Economics, English Language",157,150,87,63.12,63.25,None
c6b8656e,"Literature in English, Biology, Commerce, Civic Education, English Language","F9, D7, E8, E8, C4","Physics, Biology, Government, Geography",259,150,91,77.88,54.88,ND Nutrition & Dietetics
d1871eb6,"Financial Accounting, Literature in English, Mathematics, Geography, Agricultural Science","A1, F9, B3, A1, B2","Mathematics, Economics, Government, Chemistry",276,150,95,82,56.13,ND Civil Engineering
fee797a5,"Civic Education, Commerce, Biology, Government, Agricultural Science","C4, F9, D7, D7, F9","Geography, Chemistry, Biology, Mathematics",172,150,48,45.5,56.25,None
6958dc75,"English Language, Financial Accounting, Agricultural Science, Physics, Economics","B2, D7, F9, C5, B2","English Language, Chemistry, Economics, Biology",197,150,41,45.12,59.25,None
2b25a4c0,"Chemistry, Financial Accounting, Agricultural Science, English Language, Physics","D7, A1, B3, C6, B3","Biology, Economics, Literature in English, English Language",283,150,75,72.88,50,ND Printing Technology
5af20c59,"Economics, Chemistry, Biology, Physics, Geography","C6, F9, C6, C6, F9","Physics, Commerce, Literature in English, Economics",308,150,100,88.5,60.38,ND Fashion Design
beb155cc,"Financial Accounting, Literature in English, Mathematics, English Language, Chemistry","F9, C5, C5, C6, E8","Chemistry, Commerce, Economics, English Language",327,160,36,58.88,50,B.Sc Integrated Science
df4eb16d,"Mathematics, Literature in English, English Language, Chemistry, Financial Accounting","A1, D7, F9, E8, B2","English Language, Chemistry, Geography, Commerce",173,150,51,47.12,54.75,None
c202dfc9,"Literature in English, Economics, Mathematics, Financial Accounting, Geography","A1, F9, B2, E8, C5","Commerce, Biology, Literature in English, English Language",196,160,64,56.5,50,B.Sc Computer Education
7f77445b,"Financial Accounting, Chemistry, Government, Agricultural Science, Mathematics","D7, E8, C4, B3, E8","Literature in English, Geography, Chemistry, Government",339,150,59,71.88,54,ND Hospitality Management
ed03eeab,"Mathematics, Literature in English, Financial Accounting, Geography, Commerce","B3, C4, C6, B3, B2","Commerce, Economics, English Language, Physics",214,150,63,58.25,56.5,ND Office Technology & Mgt
b8439431,"Civic Education, Literature in English, Agricultural Science, Geography, Mathematics","C5, B3, B3, C4, B2","Biology, English Language, Physics, Economics",279,150,93,81.38,50,ND Polymer Technology
b1e0d09a,"Geography, Mathematics, Biology, English Language, Economics","C5, C6, C6, B2, A1","Physics, Chemistry, Commerce, Economics",182,150,53,49.25,56.75,None
7c5c54b9,"Geography, Chemistry, Commerce, Financial Accounting, Civic Education","C4, C6, C6, B2, D7","Mathematics, Commerce, Biology, Economics",294,150,91,82.25,54,ND Hospitality Management
1d9ec2c4,"English Language, Physics, Financial Accounting, Agricultural Science, Geography","D7, C5, E8, C4, A1","Geography, Biology, English Language, Chemistry",171,150,31,36.88,50.63,None
a84056b0,"Geography, Chemistry, Literature in English, Financial Accounting, Economics","D7, C4, E8, F9, D7","Chemistry, Government, Biology, Mathematics",269,150,56,61.62,50,ND Metallurgical Engineering
fb6a4dfc,"English Language, Economics, Biology, Financial Accounting, Literature in English","C6, C5, C6, C5, B2","Literature in English, Chemistry, Economics, Government",198,150,49,49.25,50,None
c1bfe2dd,"Biology, Government, Physics, Chemistry, Mathematics","C5, B2, C4, F9, B2","Literature in English, Geography, Biology, Mathematics",342,160,33,59.25,50,B.Sc Computer Education
49c84d2f,"Biology, Geography, English Language, Agricultural Science, Civic Education","C6, C6, C6, B2, D7","Geography, Commerce, English Language, Biology",303,150,89,82.38,50,ND Metallurgical Engineering
a1ac950c,"Mathematics, Literature in English, Financial Accounting, Chemistry, Biology","C4, B2, E8, F9, C4","Geography, Literature in English, Mathematics, Government",187,160,33,39.88,50,None
ab03fec0,"Mathematics, Financial Accounting, Civic Education, Biology, Commerce","C5, B3, C4, A1, D7","Commerce, Mathematics, Government, Biology",257,150,62,63.12,59.25,ND Mechatronics Engineering
0ac9ca09,"Commerce, Financial Accounting, Government, Geography, Biology","A1, A1, C6, C6, B3","Chemistry, Commerce, Biology, Economics",240,150,45,52.5,50,ND Leisure & Tourism
34c1ad6d,"Financial Accounting, Commerce, Civic Education, Economics, Chemistry","A1, D7, C5, E8, C5","Government, English Language, Biology, Mathematics",311,150,70,73.88,58.5,ND Business Administration & Management
b7f55c52,"English Language, Literature in English, Biology, Chemistry, Civic Education","B3, B2, D7, D7, C5","Economics, English Language, Government, Geography",344,150,40,63,56.75,ND Chemical Engineering
7d86d460,"Literature in English, Government, Financial Accounting, Commerce, Economics","A1, B3, C4, C4, C4","Commerce, Physics, Literature in English, Mathematics",263,150,58,61.88,57.38,ND Mechanical Engineering
6fc9a3b7,"Chemistry, English Language, Biology, Agricultural Science, Physics","D7, C6, C4, B2, C5","Physics, Commerce, Literature in English, Chemistry",155,150,71,54.88,50,ND Textile Technology
2432cb94,"Literature in English, Civic Education, English Language, Physics, Financial Accounting","F9, B3, C5, F9, C6","Physics, Chemistry, Economics, Mathematics",269,160,52,59.62,50,B.Sc Home Economics Education.
c28a4eba,"Geography, Chemistry, Financial Accounting, Mathematics, English Language","B3, F9, B2, E8, C5","Geography, Chemistry, Mathematics, Economics",207,160,72,61.88,50,B.Sc Physics Education
82fcb161,"Mathematics, Physics, English Language, Literature in English, Government","B2, C6, C4, B2, C4","Geography, Chemistry, English Language, Physics",219,150,84,69.38,50,ND Leisure & Tourism
9f8678ce,"Economics, Government, Financial Accounting, Agricultural Science, Mathematics","D7, C4, F9, B3, E8","Biology, Physics, English Language, Mathematics",310,150,32,54.75,50,ND Urban & Regional Planning
cddc1c6a,"Biology, Agricultural Science, Literature in English, Economics, Chemistry","C4, E8, F9, B2, B3","Government, Mathematics, Geography, Physics",243,150,89,74.88,58,ND Architectural Technology
3da46bd7,"Physics, Economics, Mathematics, Government, Agricultural Science","D7, B3, B2, F9, A1","Government, Physics, Biology, Commerce",173,150,74,58.62,50,ND Metallurgical Engineering
7e4e75b5,"Literature in English, Government, Commerce, Civic Education, English Language","C4, A1, B3, F9, B2","Government, Economics, Mathematics, Literature in English",192,160,92,70,50,B.Sc Business Education
b3a7b4e4,"Commerce, Agricultural Science, Biology, Economics, Civic Education","B3, C4, A1, C5, A1","Chemistry, Mathematics, Biology, Economics",189,160,47,47.12,50,None
3bf9236f,"Geography, Civic Education, Economics, Financial Accounting, Physics","C5, A1, C5, C4, B2","Biology, Chemistry, Mathematics, Government",264,160,23,44.5,50,None
0409bb04,"Economics, Geography, Mathematics, Physics, Commerce","C5, B3, D7, C5, C4","Physics, Mathematics, English Language, Biology",267,150,62,64.38,50,ND Leisure & Tourism
878a81b4,"Government, Physics, Economics, Mathematics, Civic Education","E8, C4, B2, F9, B2","Geography, Commerce, Mathematics, Biology",327,150,29,55.38,54.38,ND Banking & Finance
44da4696,"Literature in English, Civic Education, Agricultural Science, Physics, Commerce","C6, E8, B2, C6, F9","Literature in English, Government, Commerce, Geography",225,150,53,54.62,56.5,None
cd9f26b6,"Economics, Commerce, Biology, Literature in English, Physics","E8, C5, C4, C4, E8","Biology, Physics, English Language, Commerce",306,160,61,68.75,50,B.Sc Computer Education
31416067,"Agricultural Science, Civic Education, Chemistry, Financial Accounting, Government","D7, D7, F9, E8, C5","Literature in English, Government, English Language, Mathematics",219,160,71,62.88,50,B.Sc Chemistry Education
e2bfa372,"Commerce, Agricultural Science, Geography, Government, Physics","C6, A1, F9, D7, A1","Government, English Language, Economics, Mathematics",199,160,33,41.38,50,None
73d8158f,"Economics, Government, Biology, Civic Education, English Language","D7, C6, C5, D7, C4","Economics, English Language, Mathematics, Biology",183,150,27,36.38,61.75,None
9c4d5bac,"Government, Agricultural Science, Biology, Mathematics, Financial Accounting","C5, E8, B3, A1, B2","Geography, Physics, Literature in English, Commerce",238,150,76,67.75,51.5,ND Industrial Maintenance Engineering
1ac51110,"Physics, Commerce, Government, Chemistry, English Language","B2, C5, E8, B3, B3","English Language, Mathematics, Geography, Physics",270,160,52,59.75,50,B.Sc Computer Education
124b86de,"Mathematics, Geography, Government, Economics, Literature in English","B2, D7, B3, F9, B3","Chemistry, Government, Economics, Geography",205,150,66,58.62,50,ND Printing Technology
7b4978da,"Mathematics, Government, Literature in English, Civic Education, Physics","B3, A1, C5, C4, F9","Mathematics, Economics, Commerce, Physics",227,150,63,59.88,58.5,ND General Art
0efff4d4,"Agricultural Science, Literature in English, Civic Education, Geography, English Language","C6, B3, B3, C5, D7","Commerce, Biology, English Language, Literature in English",287,150,79,75.38,58.38,ND Marketing
6bcdb535,"Commerce, Civic Education, Financial Accounting, Physics, Mathematics","C4, B3, C4, B3, A1","Mathematics, Chemistry, Government, Physics",223,150,66,60.88,51.5,ND Industrial Maintenance Engineering
f4056f08,"Chemistry, Government, Agricultural Science, Civic Education, Mathematics","F9, C4, F9, B2, B2","Mathematics, Economics, Chemistry, Commerce",261,150,99,82.12,50.63,ND Building Technology
58fa8443,"English Language, Physics, Government, Civic Education, Economics","C5, C4, C5, C4, D7","Economics, Biology, Commerce, Geography",332,150,94,88.5,60.38,ND Fashion Design
be391145,"Geography, Financial Accounting, Government, Physics, Agricultural Science","C6, B2, C6, D7, C4","Commerce, Biology, Mathematics, Economics",262,160,92,78.75,50,B.Sc Home Economics Education.
